national_dex_id,name,type_primary,type_secondary,generation,region,source_game,sprite_url,description
988,Slither Wing,Bug,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,
989,Sandy Shocks,Electric,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,
990,Iron Treads,Ground,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,
991,Iron Bundle,Ice,Water,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,
992,Iron Hands,Fighting,Electric,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,
993,Iron Jugulis,Dark,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,
994,Iron Moth,Fire,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,
995,Iron Thorns,Rock,Electric,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,
996,Frigibax,Dragon,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,
997,Arctibax,Dragon,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,
998,Baxcalibur,Dragon,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,
999,Gimmighoul,Ghost,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,
1000,Gholdengo,Steel,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,
1001,Wo Chien,Dark,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,
1002,Chien Pao,Dark,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,
1003,Ting Lu,Dark,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,
1004,Chi Yu,Dark,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,
1005,Roaring Moon,Dragon,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,
1006,Iron Valiant,Fairy,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,
1007,Koraidon,Fighting,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,
1008,Miraidon,Electric,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,
1009,Walking Wake,Water,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,
1010,Iron Leaves,Grass,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,
1011,Dipplin,Grass,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,
1012,Poltchageist,Grass,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,
1013,Sinistcha,Grass,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,
1014,Okidogi,Poison,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,
1015,Munkidori,Poison,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,
1016,Fezandipiti,Poison,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,
1017,Ogerpon,Grass,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,
1018,Archaludon,Steel,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,
1019,Hydrapple,Grass,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,
1020,Gouging Fire,Fire,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,
1021,Raging Bolt,Electric,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,
1022,Iron Boulder,Rock,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,
1023,Iron Crown,Steel,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,
1024,Terapagos,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,
1025,Pecharunt,Poison,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,
10001,Deoxys Attack,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png,
10002,Deoxys Defense,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png,
10003,Deoxys Speed,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png,
10004,Wormadam Sandy,Bug,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png,
10005,Wormadam Trash,Bug,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png,
10006,Shaymin Sky,Grass,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png,
10007,Giratina Origin,Ghost,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png,
10008,Rotom Heat,Electric,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png,
10009,Rotom Wash,Electric,Water,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png,
10010,Rotom Frost,Electric,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png,
10011,Rotom Fan,Electric,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png,
10012,Rotom Mow,Electric,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png,
10013,Castform Sunny,Fire,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,
10014,Castform Rainy,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,
10015,Castform Snowy,Ice,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,
10016,Basculin Blue Striped,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,
10017,Darmanitan Zen,Fire,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,
10018,Meloetta Pirouette,Normal,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png,
10019,Tornadus Therian,Flying,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png,
10020,Thundurus Therian,Electric,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png,
10021,Landorus Therian,Ground,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png,
10022,Kyurem Black,Dragon,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png,
10023,Kyurem White,Dragon,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png,
10024,Keldeo Resolute,Water,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png,
10025,Meowstic Female,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png,
10026,Aegislash Blade,Steel,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png,
10027,Pumpkaboo Small,Ghost,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png,
10028,Pumpkaboo Large,Ghost,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png,
10029,Pumpkaboo Super,Ghost,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png,
10030,Gourgeist Small,Ghost,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png,
10031,Gourgeist Large,Ghost,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png,
10032,Gourgeist Super,Ghost,Grass,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png,
10033,Venusaur Mega,Grass,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png,
10034,Charizard Mega X,Fire,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png,
10035,Charizard Mega Y,Fire,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png,
10036,Blastoise Mega,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png,
10037,Alakazam Mega,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png,
10038,Gengar Mega,Ghost,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png,
10039,Kangaskhan Mega,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png,
10040,Pinsir Mega,Bug,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png,
10041,Gyarados Mega,Water,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png,
10042,Aerodactyl Mega,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png,
10043,Mewtwo Mega X,Psychic,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png,
10044,Mewtwo Mega Y,Psychic,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png,
10045,Ampharos Mega,Electric,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png,
10046,Scizor Mega,Bug,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png,
10047,Heracross Mega,Bug,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png,
10048,Houndoom Mega,Dark,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png,
10049,Tyranitar Mega,Rock,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png,
10050,Blaziken Mega,Fire,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png,
10051,Gardevoir Mega,Psychic,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png,
10052,Mawile Mega,Steel,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png,
10053,Aggron Mega,Steel,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png,
10054,Medicham Mega,Fighting,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png,
10055,Manectric Mega,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png,
10056,Banette Mega,Ghost,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png,
10057,Absol Mega,Dark,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png,
10058,Garchomp Mega,Dragon,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png,
10059,Lucario Mega,Fighting,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png,
10060,Abomasnow Mega,Grass,Ice,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png,
10061,Floette Eternal,Fairy,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png,
10062,Latias Mega,Dragon,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png,
10063,Latios Mega,Dragon,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png,
10064,Swampert Mega,Water,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png,
10065,Sceptile Mega,Grass,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png,
10066,Sableye Mega,Dark,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png,
10067,Altaria Mega,Dragon,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png,
10068,Gallade Mega,Psychic,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png,
10069,Audino Mega,Normal,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png,
10070,Sharpedo Mega,Water,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png,
10071,Slowbro Mega,Water,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png,
10072,Steelix Mega,Steel,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png,
10073,Pidgeot Mega,Normal,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png,
10074,Glalie Mega,Ice,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png,
10075,Diancie Mega,Rock,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png,
10076,Metagross Mega,Steel,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png,
10077,Kyogre Primal,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png,
10078,Groudon Primal,Ground,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png,
10079,Rayquaza Mega,Dragon,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png,
10080,Pikachu Rock Star,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png,
10081,Pikachu Belle,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png,
10082,Pikachu Pop Star,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png,
10083,Pikachu Phd,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png,
10084,Pikachu Libre,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png,
10085,Pikachu Cosplay,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png,
10086,Hoopa Unbound,Psychic,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png,
10087,Camerupt Mega,Fire,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png,
10088,Lopunny Mega,Normal,Fighting,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png,
10089,Salamence Mega,Dragon,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png,
10090,Beedrill Mega,Bug,Poison,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png,
10091,Rattata Alola,Dark,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png,
10092,Raticate Alola,Dark,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png,
10093,Raticate Totem Alola,Dark,Normal,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png,
10094,Pikachu Original Cap,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png,
10095,Pikachu Hoenn Cap,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png,
10096,Pikachu Sinnoh Cap,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png,
10097,Pikachu Unova Cap,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png,
10098,Pikachu Kalos Cap,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png,
10099,Pikachu Alola Cap,Electric,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png,
10100,Raichu Alola,Electric,Psychic,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png,
10101,Sandshrew Alola,Ice,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png,
10102,Sandslash Alola,Ice,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png,
10103,Vulpix Alola,Ice,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png,
10104,Ninetales Alola,Ice,Fairy,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png,
10105,Diglett Alola,Ground,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png,
10106,Dugtrio Alola,Ground,Steel,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png,
10107,Meowth Alola,Dark,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png,
10108,Persian Alola,Dark,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png,
10109,Geodude Alola,Rock,Electric,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png,
10110,Graveler Alola,Rock,Electric,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png,
10111,Golem Alola,Rock,Electric,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png,
10112,Grimer Alola,Poison,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png,
10113,Muk Alola,Poison,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png,
10114,Exeggutor Alola,Grass,Dragon,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png,
10115,Marowak Alola,Fire,Ghost,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png,
10116,Greninja Battle Bond,Water,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png,
10117,Greninja Ash,Water,Dark,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png,
10118,Zygarde 10 Power Construct,Dragon,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png,
10119,Zygarde 50 Power Construct,Dragon,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png,
10120,Zygarde Complete,Dragon,Ground,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png,
10121,Gumshoos Totem,Normal,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png,
10122,Vikavolt Totem,Bug,Electric,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png,
10123,Oricorio Pom Pom,Electric,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png,
10124,Oricorio Pau,Psychic,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png,
10125,Oricorio Sensu,Ghost,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png,
10126,Lycanroc Midnight,Rock,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png,
10127,Wishiwashi School,Water,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png,
10128,Lurantis Totem,Grass,,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10128.png,
10129,Salazzle Totem,Poison,Fire,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10129.png,
10130,Minior Orange Meteor,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png,
10131,Minior Yellow Meteor,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png,
10132,Minior Green Meteor,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png,
10133,Minior Blue Meteor,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png,
10134,Minior Indigo Meteor,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png,
10135,Minior Violet Meteor,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png,
10136,Minior Red,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png,
10137,Minior Orange,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png,
10138,Minior Yellow,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png,
10139,Minior Green,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png,
10140,Minior Blue,Rock,Flying,9,Paldea,Scarlet/Violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png,
